,id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,173
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,173
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,173
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,173
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,173
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,173
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,173
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,173
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,173
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,173
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,173
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,173
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,173
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,173
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,173
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,173
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,173
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,173
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,173
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,173
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,173
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,173
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,174
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,174
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,174
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,174
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,174
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,174
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,174
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,174
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,174
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,174
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,174
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,174
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,174
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,174
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,174
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,174
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,174
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,174
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,174
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,174
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,174
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,174
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,174
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,174
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,174
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,175
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,175
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,175
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,175
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,175
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,175
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,175
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,175
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,175
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,175
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,175
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,175
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,175
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,175
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,175
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,175
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,175
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,175
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,175
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,175
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,175
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,175
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,175
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,175
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,175
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,176
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,176
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,176
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,176
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,176
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,176
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,176
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,176
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,176
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,176
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,176
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,176
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,176
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,176
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,176
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,176
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,176
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,176
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,176
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,176
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,176
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,176
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,176
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,176
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,176
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,177
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,177
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,177
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,177
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,177
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,177
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,177
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,177
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,177
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,177
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,177
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,177
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,177
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,177
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,177
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,177
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,177
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,177
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,177
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,177
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,177
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,177
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,177
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,177
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,177
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,178
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,178
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,178
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,178
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,178
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,178
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,178
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,178
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,178
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,178
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,178
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,178
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,178
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,178
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,178
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,178
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,178
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,178
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,178
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,178
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,178
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,178
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,178
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,178
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,178
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,179
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,179
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,179
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,179
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,179
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,179
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,179
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,179
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,179
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,179
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,179
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,179
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,179
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,179
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,179
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,179
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,179
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,179
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,179
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,179
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,179
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,179
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,179
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,179
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,179
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,180
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,180
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,180
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,180
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,180
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,180
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,180
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,180
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,180
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,180
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,180
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,180
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,180
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,180
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,180
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,180
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,180
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,180
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,180
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,180
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,180
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,180
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,180
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,180
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,180
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,181
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,181
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,181
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,181
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,181
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,181
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,181
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,181
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,181
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,181
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,181
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,181
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,181
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,181
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,181
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,181
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,181
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,181
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,181
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,181
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,181
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,181
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,181
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,181
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,181
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,182
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,182
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,182
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,182
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,182
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,182
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,182
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,182
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,182
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,182
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,182
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,182
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,182
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,182
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,182
15,283,2367820,6,,4,,29.0,False,0,False,2024-03-16T15:00:00Z,Gameweek 29,True,3,182
16,294,2367831,7,,6,,30.0,False,0,False,2024-03-30T15:00:00Z,Gameweek 30,False,3,182
17,304,2367841,6,,20,,31.0,False,0,False,2024-04-02T18:45:00Z,Gameweek 31,True,2,182
18,314,2367851,9,,6,,32.0,False,0,False,2024-04-06T14:00:00Z,Gameweek 32,False,2,182
19,324,2367861,6,,5,,33.0,False,0,False,2024-04-13T14:00:00Z,Gameweek 33,True,3,182
20,338,2367875,17,,6,,34.0,False,0,False,2024-04-20T14:00:00Z,Gameweek 34,False,2,182
21,345,2367882,14,,6,,35.0,False,0,False,2024-04-27T14:00:00Z,Gameweek 35,False,4,182
22,354,2367891,6,,15,,36.0,False,0,False,2024-05-04T14:00:00Z,Gameweek 36,True,4,182
23,368,2367905,18,,6,,37.0,False,0,False,2024-05-11T14:00:00Z,Gameweek 37,False,3,182
24,374,2367911,6,,16,,38.0,False,0,False,2024-05-19T15:00:00Z,Gameweek 38,True,2,182
0,134,2367671,6,,17,,14.0,False,0,False,2023-12-02T15:00:00Z,Gameweek 14,True,2,183
1,149,2367686,20,,6,,15.0,False,0,False,2023-12-05T19:30:00Z,Gameweek 15,False,2,183
2,152,2367689,5,,6,,16.0,False,0,False,2023-12-09T15:00:00Z,Gameweek 16,False,3,183
3,164,2367701,6,,9,,17.0,False,0,False,2023-12-16T17:30:00Z,Gameweek 17,True,2,183
4,173,2367710,10,,6,,18.0,False,0,False,2023-12-23T15:00:00Z,Gameweek 18,False,2,183
5,185,2367722,6,,11,,19.0,False,0,False,2023-12-26T17:30:00Z,Gameweek 19,True,4,183
6,191,2367728,2,,6,,20.0,False,0,False,2023-12-30T15:00:00Z,Gameweek 20,False,3,183
7,205,2367742,6,,12,,21.0,False,0,False,2024-01-15T19:45:00Z,Gameweek 21,True,2,183
8,220,2367757,13,,6,,22.0,False,0,False,2024-01-31T20:00:00Z,Gameweek 22,False,5,183
9,225,2367762,6,,10,,23.0,False,0,False,2024-02-03T15:00:00Z,Gameweek 23,True,2,183
10,234,2367771,11,,6,,24.0,False,0,False,2024-02-10T15:00:00Z,Gameweek 24,False,4,183
11,242,2367779,6,,1,,25.0,False,0,False,2024-02-17T15:00:00Z,Gameweek 25,True,4,183
12,256,2367793,8,,6,,26.0,False,0,False,2024-02-24T15:00:00Z,Gameweek 26,False,2,183
13,262,2367799,6,,3,,27.0,False,0,False,2024-03-02T15:00:00Z,Gameweek 27,True,2,183
14,279,2367816,19,,6,,28.0,False,0,False,2024-03-09T15:00:00Z,Gameweek 28,False,3,183
